id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist,,,,,,,,,,,,
47L5nYEd58zk1JdTMWXlN2,0.4639999999999999,0.288,1,-15.531,1,0.05,0.664,0.67,0.107,0.0833,112.448,Drake,,,,,,,,,,,,
5cRe66dKvjVz935FPlUqn9,0.0993,0.0614,1,-29.748,1,0.0413,0.807,0.92,0.0864,0.0327,77.91199999999998,Drake,,,,,,,,,,,,
4ae9zUagzKqmcsSE3KDCdt,0.311,0.7020000000000001,0,-13.195,1,0.0777,0.191,0.841,0.0917,0.0394,93.73,Drake,,,,,,,,,,,,
3YiJLJm0fs12SEqWXalM8j,0.188,0.347,1,-16.024,1,0.0677,0.177,0.903,0.0886,0.0397,159.476,Drake,,,,,,,,,,,,
12ei8fLJG8BkDifbM1bH4A,0.527,0.528,10,-18.907,1,0.0995,0.1989999999999999,0.76,0.105,0.0531,149.664,Drake,,,,,,,,,,,,
4iNJlwUtzBpCYqgn3NAOWI,0.157,0.3329999999999999,8,-17.828,1,0.0863,0.5429999999999999,0.58,0.159,0.04,165.64700000000005,Drake,,,,,,,,,,,,
0uasLQlz4jpMejX6MGvVZ5,0.129,0.188,1,-22.606,1,0.0381,0.767,0.926,0.261,0.0329,149.30100000000004,Drake,,,,,,,,,,,,
35coh2tJt6An8ZbyydyShV,0.179,0.249,7,-16.101,0,0.0393,0.7240000000000001,0.0579,0.371,0.0368,67.298,Drake,,,,,,,,,,,,
3ZLEJSmu474qTJDCov7OgU,0.24,0.0551,1,-19.62,1,0.0432,0.49,0.82,0.294,0.0289,104.962,Drake,,,,,,,,,,,,
2KFdruHzumHEdkL619ViZk,0.3979999999999999,0.301,10,-17.275,1,0.0446,0.377,0.733,0.354,0.0526,125.184,Drake,,,,,,,,,,,,
4h0hko1UdCPiw0pZydiYQ6,0.23,0.426,1,-14.301,1,0.0886,0.552,0.89,0.1119999999999999,0.0361,109.594,Drake,,,,,,,,,,,,
3Wb3F6tYvMOiogDdJbIVDV,0.127,0.4429999999999999,2,-15.3,1,0.0423,0.0885,0.67,0.109,0.0383,89.185,Drake,,,,,,,,,,,,
664BDTPLhLoGNx9vM0BsIm,0.286,0.184,1,-19.826,1,0.0366,0.794,0.916,0.1119999999999999,0.033,135.53,Drake,,,,,,,,,,,,
2Z3vXE7kPvmsDRD0NS9h0Z,0.242,0.5710000000000001,7,-11.429,0,0.0673,0.086,0.831,0.0814,0.0894,105.817,Drake,,,,,,,,,,,,
49wvvG9mUekKPKsN1oPprN,0.0998,0.311,0,-15.718,0,0.0318,0.235,0.928,0.102,0.141,87.54700000000004,Drake,,,,,,,,,,,,
73IRKzGScWsnFqFScREZ6Z,0.5579999999999999,0.6559999999999999,0,-10.672,0,0.0528,0.257,0.8759999999999999,0.0792,0.233,120.824,Drake,,,,,,,,,,,,
6KqZhZxY9KGlNzjJXN3Igd,0.6509999999999999,0.885,2,-9.964,1,0.0635,0.02,0.7340000000000001,0.198,0.0937,121.047,Drake,,,,,,,,,,,,
4krMOD5ao0TF3qdH2688Cj,0.276,0.447,6,-9.954,0,0.0353,0.1169999999999999,0.94,0.359,0.0353,87.42,Drake,,,,,,,,,,,,
5l3WhHYHjPqwLYUgSbP2Vv,0.3339999999999999,0.7240000000000001,2,-9.703,0,0.0448,0.00113,0.653,0.115,0.161,80.75399999999998,Drake,,,,,,,,,,,,
6Lc9atrdQJagQm2qwsnKSp,0.505,0.626,2,-10.728,1,0.0365,0.261,0.872,0.0812,0.11,139.996,Drake,,,,,,,,,,,,
5XqDAsr0kgfi4GM7tl7NAW,0.391,0.617,0,-12.977,0,0.0464,0.00279,0.7879999999999999,0.104,0.042,159.987,Drake,,,,,,,,,,,,
02usyRyNqhvKzaJRcQljUN,0.115,0.154,7,-18.714,1,0.0416,0.504,0.726,0.0951,0.231,78.385,Drake,,,,,,,,,,,,
429tLuHuoN1CkbUQ220VHe,0.1939999999999999,0.5539999999999999,1,-14.127,1,0.0395,0.00293,0.836,0.2189999999999999,0.173,86.86399999999998,Drake,,,,,,,,,,,,
2fua7xNwdmqxAonzfZb5AQ,0.135,0.265,8,-11.881,0,0.0317,0.237,0.927,0.145,0.0341,92.596,Drake,,,,,,,,,,,,
5AXU5CYAqsjzoP6bdaNR2b,0.286,0.542,0,-15.934,0,0.0521,0.00467,0.00361,0.125,0.0976,74.656,Drake,,,,,,,,,,,,
3MuyzpBZQffgvs3TS56GK8,0.525,0.6409999999999999,6,-10.209,0,0.0337,0.76,0.865,0.0998,0.514,87.97399999999998,Drake,,,,,,,,,,,,
7mvVEQWuNPXPsq9r6oR5E1,0.138,0.267,7,-15.957,1,0.0356,0.0205,0.833,0.185,0.0374,88.41,Drake,,,,,,,,,,,,
3cZVOqCrSAGpKc7FqyH4jA,0.2189999999999999,0.366,0,-15.214,1,0.0442,0.32,0.963,0.0902,0.0386,59.833,Drake,,,,,,,,,,,,
14HzNbIj3jrTTJTJ8ZTWKH,0.256,0.557,2,-12.614,1,0.0843,0.0272,0.66,0.28,0.0371,76.212,Drake,,,,,,,,,,,,
70Yg68tHq9fUb6ItYIq1ay,0.54,0.929,2,-10.017,1,0.0811,0.00148,0.782,0.0637,0.246,112.019,Drake,,,,,,,,,,,,
5nLHz3Ffv3xLyqMbVVuFtC,0.141,0.238,2,-16.031,0,0.0392,0.245,0.952,0.12,0.0346,78.294,Drake,,,,,,,,,,,,
7uoOSYPyBBmgxvSTuq12wf,0.182,0.213,1,-17.979,1,0.0351,0.2,0.79,0.124,0.0322,93.045,Drake,,,,,,,,,,,,
1BYnQ8X1qX7vJ6DM8Vm1oR,0.6679999999999999,0.779,2,-11.579,1,0.0304,0.451,0.973,0.193,0.691,136.27200000000002,Drake,,,,,,,,,,,,
5v6tSi9CNVRV2gWs4tEqg1,0.275,0.4579999999999999,1,-12.288,1,0.0347,0.578,0.8690000000000001,0.1169999999999999,0.0552,94.89,Drake,,,,,,,,,,,,
5IthAcLzwL4uXOh3ZHF4rk,0.171,0.355,2,-9.341,0,0.0532,0.187,0.629,0.3979999999999999,0.1009999999999999,115.897,Drake,,,,,,,,,,,,
7HEFY9NrfoSiY0jNqzXzdy,0.176,0.5479999999999999,10,-9.795,0,0.0389,0.7190000000000001,0.898,0.31,0.0349,75.87899999999998,Drake,,,,,,,,,,,,
1VFQtvDXuqO0eU9hWkmwoS,0.23,0.57,1,-10.071,1,0.0414,0.4589999999999999,0.7859999999999999,0.129,0.0611,71.523,Drake,,,,,,,,,,,,
0ARlstNEX89cwxmTBem5x0,0.225,0.211,0,-11.494,0,0.035,0.4629999999999999,0.948,0.176,0.0554,55.547,Drake,,,,,,,,,,,,
4j7NKT5XBAehZ7bNljMTM6,0.165,0.236,7,-15.782,0,0.0389,0.352,0.7959999999999999,0.0951,0.0296,80.585,Drake,,,,,,,,,,,,
1ucckxhNWuDqLovIYCiXw8,0.1159999999999999,0.271,9,-12.739,1,0.0422,0.0976,0.91,0.325,0.0618,150.506,Drake,,,,,,,,,,,,
7tiQaytrRfGwguuBXV4Ojy,0.107,0.355,3,-10.84,1,0.051,0.296,0.957,0.125,0.0602,90.09,Drake,,,,,,,,,,,,
50EgGY0PECQYWoYrqLAkLP,0.4539999999999999,0.857,7,-11.768,1,0.0455,0.62,0.986,0.212,0.5479999999999999,88.02799999999998,Drake,,,,,,,,,,,,
0aggoBak2rgq14BTY8OOYW,0.1889999999999999,0.487,2,-13.769,1,0.05,0.1159999999999999,0.8240000000000001,0.114,0.0607,94.202,Drake,,,,,,,,,,,,
01N0v5ubrBKaUa99n0ngzm,0.364,0.5529999999999999,7,-10.211,0,0.0305,0.2269999999999999,0.952,0.0934,0.14,139.976,Drake,,,,,,,,,,,,
5B45g7hZZ9Ts39ljNlj3o2,0.737,0.815,1,-5.33,1,0.0362,0.00078,0.0849,0.131,0.743,132.953,Rihanna,,,,,,,,,,,,
5QZKcQDp0tCcvMdyqEciBV,0.457,0.621,10,-5.923,1,0.138,0.218,0,0.0944,0.634,85.359,Post Malone,,,,,,,,,,,,
6zqfI0E86dffJWBXsNWyKw,0.114,0.1119999999999999,5,-16.353,1,0.038,0.984,0.00759,0.098,0.0635,77.723,Sia,,,,,,,,,,,,
00iCRJ7pk3onHablkLyVH1,0.496,0.922,0,-4.674,0,0.139,0.0363,0,0.0702,0.4970000000000001,124.027,P!nk,,,,,,,,,,,,
4yY3ruzewsu61wUbcp7knY,0.706,0.715,8,-5.505,0,0.214,0.122,0,0.287,0.735,129.893,Ed Sheeran,,,,,,,,,,,,
4nkoJQuOTlUWdA0msEb2kg,0.5720000000000001,0.971,7,-6.847,1,0.0419,0.000189,0.77,0.0917,0.3339999999999999,144.005,Sia,,,,,,,,,,,,
2jppsxdHlNHz9eK0QyYlTq,0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.4270000000000001,90.007,Beyonce,,,,,,,,,,,,
4JehYebiI9JE8sR8MisGVb,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,Beyonce,,,,,,,,,,,,
0etbeacNEukXXNPOlXzZmu,0.4920000000000001,0.348,5,-10.676,1,0.0301,0.128,0,0.326,0.206,78.41199999999998,Beyonce,,,,,,,,,,,,
2doPWT8oXQp4eHAQ3uqL0k,0.336,0.424,5,-7.203,1,0.0353,0.503,0,0.273,0.159,82.149,Beyonce,,,,,,,,,,,,
3Ya6w5IL4lBLeQEsWmTuQi,0.35,0.4029999999999999,0,-9.57,1,0.0279,0.7859999999999999,0,0.114,0.201,104.957,Beyonce,,,,,,,,,,,,
1bGgq4kd7w6mt8UPgiMxJM,0.204,0.15,7,-14.558,1,0.0349,0.7190000000000001,0,0.105,0.2789999999999999,64.639,Beyonce,,,,,,,,,,,,
5R9a4t5t5O0IsznsrKPVro,0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.188,0.272,193.437,Beyonce,,,,,,,,,,,,
3MMxrirNKK3QurUkMYvjio,0.605,0.763,1,-5.949,1,0.0775,0.129,2.41e-06,0.0839,0.5529999999999999,135.77100000000002,Beyonce,,,,,,,,,,,,
1CxebLetK1dLJvRXlgHGXg,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,Beyonce,,,,,,,,,,,,
3WFswNYDLfjj9Cg0Y1sNyW,0.6940000000000001,0.825,1,-5.986,1,0.111,0.0895,1.86e-05,0.0618,0.7879999999999999,121.949,Beyonce,,,,,,,,,,,,
24MZzerdK36evh50yAdC4W,0.479,0.763,8,-8.954,1,0.178,0.00242,0.0353,0.369,0.608,84.76899999999998,Beyonce,,,,,,,,,,,,
26NX1wPt1TRCH536yocd6i,0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.4270000000000001,90.007,Beyonce,,,,,,,,,,,,
3ERa3mEeOnrh2Mc47qM6T1,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,Beyonce,,,,,,,,,,,,
03LDjOt38LwvM9choMGGWU,0.4920000000000001,0.348,5,-10.676,1,0.0301,0.128,0,0.326,0.206,78.41199999999998,Beyonce,,,,,,,,,,,,
31acMiV67UgKn1ScFChFxo,0.336,0.424,5,-7.203,1,0.0353,0.503,0,0.273,0.159,82.149,Beyonce,,,,,,,,,,,,
1j9HwUMSkRUeVFRWlHcFsy,0.35,0.4029999999999999,0,-9.57,1,0.0279,0.7859999999999999,0,0.12,0.201,104.957,Beyonce,,,,,,,,,,,,
3vi85V6MSvFs0j720UxoAF,0.5720000000000001,0.429,1,-8.974,1,0.0271,0.192,0,0.263,0.103,95.068,Beyonce,,,,,,,,,,,,
2UBZCxvghc6M635BEKjHZe,0.384,0.153,7,-14.55,1,0.0324,0.7290000000000001,0,0.1159999999999999,0.282,109.859,Beyonce,,,,,,,,,,,,
22yMWV37oR5GTuP6XMummO,0.5489999999999999,0.628,2,-7.45,1,0.0309,0.00908,2.060000000000001e-05,0.128,0.102,115.036,Beyonce,,,,,,,,,,,,
2ZBNclC5wm4GtiWaeh0DMx,0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.188,0.272,193.437,Beyonce,,,,,,,,,,,,
1l0LovwzqV3leLDHOz7zJ6,0.605,0.763,1,-5.949,1,0.0775,0.129,2.41e-06,0.0839,0.5529999999999999,135.77100000000002,Beyonce,,,,,,,,,,,,
5Ssv6DaKrW0HczVqx6zXdl,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,Beyonce,,,,,,,,,,,,
1FKxKGONukVFXWVJxAKmlz,0.6940000000000001,0.825,1,-5.986,1,0.111,0.0895,1.86e-05,0.0618,0.7879999999999999,121.949,Beyonce,,,,,,,,,,,,
53hNzjDClsnsdYpLIwqXvn,0.479,0.763,8,-8.954,1,0.178,0.00242,0.0353,0.3829999999999999,0.608,84.76899999999998,Beyonce,,,,,,,,,,,,
3ID5lLzkh4uM8XPUuB2VKq,0.33,0.769,6,-5.755,1,0.17,0.206,1.54e-06,0.143,0.416,97.515,Beyonce,,,,,,,,,,,,
6GcuA4J9ruyClBizBd4m5E,0.623,0.389,1,-7.816,1,0.241,0.155,0,0.163,0.489,79.454,Beyonce,,,,,,,,,,,,
5m3MMqREtffhno6KLdpnDI,0.534,0.575,1,-6.706,1,0.0519,0.0546,0,0.131,0.205,86.961,Beyonce,,,,,,,,,,,,
2WmhLajVHFRFdOcD07a1sa,0.26,0.318,5,-9.18,1,0.0336,0.878,3.78e-05,0.288,0.2789999999999999,128.657,Sia,,,,,,,,,,,,
41UC0IpPTszBkTiy5GcFvq,0.359,0.314,0,-11.323,1,0.0318,0.838,0.00111,0.106,0.0708,115.729,Sia,,,,,,,,,,,,
6WzEffLEDRsWCFJSXix4Nm,0.642,0.58,4,-8.557,0,0.0815,0.698,0,0.0849,0.178,108.003,Sia,,,,,,,,,,,,
007Z7pObmX2BEnKJRC1ZtZ,0.156,0.446,8,-9.42,1,0.0418,0.735,0,0.0938,0.0752,180.357,Sia,,,,,,,,,,,,
6hUCaUKus4rXLlMsJqgAhP,0.3289999999999999,0.166,2,-12.732,0,0.0363,0.952,0,0.0756,0.209,107.279,Sia,,,,,,,,,,,,
5Zhpw0qZya9rrklFvSkc2s,0.21,0.2239999999999999,10,-10.612,1,0.0372,0.958,2.41e-06,0.158,0.104,67.605,Sia,,,,,,,,,,,,
0tHba89eoKOSQgd7WUzJv6,0.391,0.265,5,-12.523,0,0.0404,0.8370000000000001,0,0.0999,0.327,144.285,Sia,,,,,,,,,,,,
0yI8MIMLYM9fruSnsVt8iM,0.29,0.159,0,-13.629,1,0.0392,0.943,0.000852,0.104,0.125,160.311,Sia,,,,,,,,,,,,
7hu4jX4fMyEMVRuNlVi8XQ,0.243,0.142,10,-13.202,1,0.0381,0.974,0.000276,0.3670000000000001,0.228,64.533,Sia,,,,,,,,,,,,
7cT9Qx79FpDP2iJPpiOVOF,0.292,0.2339999999999999,0,-14.211,0,0.0349,0.93,1.51e-05,0.1,0.135,78.91199999999998,Sia,,,,,,,,,,,,
2bbkAbhdSQbqlRDUaWVq8o,0.386,0.1889999999999999,7,-11.198,1,0.0497,0.921,0,0.141,0.309,95.589,Sia,,,,,,,,,,,,
4jDC4nORGYK08g1fSETe8m,0.235,0.217,1,-11.29,1,0.0375,0.974,0,0.086,0.0577,83.272,Sia,,,,,,,,,,,,
2cVjpvqtTE0bEITb4iANc5,0.249,0.149,9,-12.241,1,0.0364,0.958,0.000482,0.071,0.1889999999999999,69.087,Sia,,,,,,,,,,,,
7LYl2xSOA9SEfnFAGcU2jV,0.165,0.217,5,-11.85,1,0.0386,0.947,2.75e-05,0.346,0.0399,87.415,Sia,,,,,,,,,,,,
2mMQFumTaHcwMZsiNE57Um,0.499,0.324,0,-7.944,1,0.0641,0.0799,0,0.352,0.397,119.266,Sia,,,,,,,,,,,,
6k71NlTnn41Vk7RJX7CSbY,0.607,0.616,10,-6.925,1,0.0581,0.0288,0.0439,0.138,0.698,184.111,Sia,,,,,,,,,,,,
4xigPf2sigSPmuFH3qCelB,0.603,0.615,11,-4.931,0,0.165,0.0799,6.720000000000001e-05,0.1169999999999999,0.561,158.657,Sia,,,,,,,,,,,,
100eDEmpWV5YGVCqHI0leU,0.568,0.701,3,-4.566,0,0.0426,0.209,1.06e-06,0.0769,0.353,89.969,Sia,,,,,,,,,,,,
4lJNen4SMTIJMahALc3DcB,0.69,0.7140000000000001,7,-5.948,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,Sia,,,,,,,,,,,,
0HCDvbGNsigLpkzCDwpKVr,0.625,0.601,1,-7.766,1,0.0285,0.39,0.0348,0.0894,0.195,85.96700000000001,Sia,,,,,,,,,,,,
6Dma0t0hOe6Bd6u5YRKF3n,0.725,0.703,7,-4.641,1,0.0466,0.0632,0.000251,0.14,0.638,106.032,Sia,,,,,,,,,,,,
2VDTgXwf3F6kcpX4HI0BKy,0.585,0.525,7,-5.915,0,0.0817,0.034,2.6e-05,0.139,0.5329999999999999,167.81099999999995,Sia,,,,,,,,,,,,
3j4lctlzJqDLNZjTLmc9CV,0.3979999999999999,0.245,1,-9.215,1,0.0351,0.934,0,0.134,0.249,87.079,Sia,,,,,,,,,,,,
4TlbZgqxhJ6uN3tpVyjw90,0.655,0.764,11,-3.381,0,0.193,0.0147,8.88e-05,0.0511,0.7070000000000001,159.017,Sia,,,,,,,,,,,,
2JkIIF3s5qNhPtaJN4ojjp,0.7040000000000001,0.883,0,-3.674,1,0.0523,0.00108,0,0.0371,0.895,141.02200000000005,P!nk,,,,,,,,,,,,
2qPUnoasNe4Ep43emVXEig,0.633,0.6729999999999999,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.77600000000002,Bruno Mars,,,,,,,,,,,,
3XBkODqsvR77c9hRtszvk8,0.462,0.757,9,-2.659,1,0.153,0.362,0,0.1369999999999999,0.263,172.66,Chris Brown,,,,,,,,,,,,
0rcDFdi19NtKf9NbHxr0k9,0.647,0.6779999999999999,8,-7.092,1,0.0828,0.0182,0,0.0413,0.302,120.122,Alicia Keys,,,,,,,,,,,,
4zccSzwPyONcfwzBUt8vLd,0.728,0.738,1,-3.683,1,0.126,0.0168,0,0.0816,0.392,120.122,Chris Brown,,,,,,,,,,,,
3W6PmtGTyLwWBWUYplSWHT,0.578,0.647,7,-6.031,0,0.0677,0.387,0,0.0862,0.414,87.932,Chris Brown,,,,,,,,,,,,
34sxylPJvXX86OD4mtvGcl,0.32,0.659,7,-7.62,1,0.0525,0.0114,0,0.0824,0.245,199.447,Chris Brown,,,,,,,,,,,,
7K5dzhGda2vRTaAWYI3hrb,0.632,0.701,7,-5.921,1,0.146,0.0114,0,0.108,0.4970000000000001,162.958,P!nk,,,,,,,,,,,,
543bCW2ruMPmxUBWirQ3MR,0.746,0.787,4,-6.373,1,0.12,0.214,0,0.0669,0.607,95.005,Ed Sheeran,,,,,,,,,,,,
28x1syDlcQU3QOFhYIG63K,0.654,0.309,6,-12.454,1,0.0326,0.442,9.77e-06,0.1119999999999999,0.303,115.972,Shakira,,,,,,,,,,,,
3TZNOCoBeIeMMTAkyMJUxq,0.755,0.688,8,-7.101,1,0.0329,0.638,0.00354,0.102,0.615,129.015,Shakira,,,,,,,,,,,,
5BSclXJTa9B0iURhUjZo50,0.74,0.7829999999999999,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,Shakira,,,,,,,,,,,,
5JwZwNT0SyOZlErdpvdEg3,0.595,0.2319999999999999,11,-13.456,1,0.034,0.895,0.00019,0.191,0.4589999999999999,145.944,Shakira,,,,,,,,,,,,
1XyRT1VeLaJs5rEJA3rMO9,0.6459999999999999,0.612,1,-8.283,1,0.0299,0.0779,0.00262,0.114,0.345,124.992,Shakira,,,,,,,,,,,,
6FIa32QgkH62pbe4yX5Sgk,0.624,0.758,9,-4.242,1,0.0605,0.402,7.75e-06,0.0529,0.544,164.921,Shakira,,,,,,,,,,,,
0J6dOwflFSy3h1AoKmkqKc,0.72,0.302,0,-12.02,0,0.0324,0.841,0.00451,0.109,0.423,131.989,Shakira,,,,,,,,,,,,
3uU6dqBjVKRTPis0RrTaT4,0.728,0.731,2,-7.075,0,0.0347,0.0331,0.351,0.0888,0.602,130.032,Shakira,,,,,,,,,,,,
0OEBOJhSObnFuHuasXdt52,0.687,0.361,10,-11.589,1,0.0792,0.35,1.11e-05,0.11,0.526,165.747,Shakira,,,,,,,,,,,,
5sQi44U78b4HJT4KgyT1Ub,0.6970000000000001,0.7240000000000001,9,-5.975,0,0.0309,0.23,1.17e-06,0.331,0.442,112.98,Shakira,,,,,,,,,,,,
5u4QS9JQtNetXX6DfQ6TGF,0.642,0.171,8,-16.401,1,0.0429,0.937,7.36e-05,0.113,0.29,126.178,Shakira,,,,,,,,,,,,
3FsGjnnVi70WRUHOmopafn,0.746,0.8759999999999999,9,-5.431,0,0.0597,0.228,2.71e-05,0.214,0.721,95.984,Shakira,,,,,,,,,,,,
2DW2elUaFSBpsos3kh8dxZ,0.211,0.479,11,-16.455,1,0.0662,0.826,0.897,0.446,0.12,111.208,Sia,,,,,,,,,,,,
0wmo7GEgMiiwH3pDx889YX,0.687,0.785,6,-4.303,1,0.218,0.00653,0.36,0.11,0.2339999999999999,119.967,Sia,,,,,,,,,,,,
1NlOT7oXt8ONXMRDp0ThTd,0.3329999999999999,0.835,5,-5.256,1,0.0474,1.77e-05,0.893,0.0815,0.933,160.059,Sia,,,,,,,,,,,,
0vUGuyzF239s47XrxhTkl4,0.643,0.951,1,-5.725,0,0.377,0.068,0.956,0.175,0.5920000000000001,213.424,Sia,,,,,,,,,,,,
5YHi8bxAdfoieWdFC2u313,0.529,0.8690000000000001,1,-5.727,1,0.264,0.636,0.851,0.0964,0.504,119.977,Sia,,,,,,,,,,,,
4LPBDKQSW8GA1hItuBDvLO,0.6940000000000001,0.965,10,-5.943,0,0.0716,0.0423,0.809,0.0749,0.508,120.02,Sia,,,,,,,,,,,,
2fpT9soPoAVPmH4ueoRuOG,0.246,0.863,0,-5.902,1,0.0631,0.00644,0.7509999999999999,0.11,0.158,119.661,Sia,,,,,,,,,,,,
5OPVqrGIeApluCWv3i6lmt,0.6920000000000001,0.993,5,-4.714,0,0.0534,0.0759,0.899,0.0743,0.965,120.002,Sia,,,,,,,,,,,,
25aILFxnXgrzUpr0iDx8Sl,0.6829999999999999,0.923,6,-7.658,1,0.044,0.0405,0.952,0.1009999999999999,0.654,102.874,Sia,,,,,,,,,,,,
0z5Y3BPCfAtZEshaaaJtW7,0.384,0.979,1,-3.471,0,0.128,0.0762,3.46e-06,0.154,0.732,98.791,Sia,,,,,,,,,,,,
5joAu2FsNHJzOxs66mQndE,0.246,0.561,2,-12.093,1,0.0534,0.8220000000000001,0.911,0.129,0.089,133.014,Sia,,,,,,,,,,,,
4ve6dUZKNx7xh3grnzDP9T,0.188,0.128,7,-16.116,0,0.0436,0.991,0.0231,0.104,0.223,151.197,Sia,,,,,,,,,,,,
4NzAlfPMEzyxgxGMD7HETT,0.4,0.596,0,-9.101,1,0.072,0.938,0.0398,0.384,0.496,84.762,Sia,,,,,,,,,,,,
1YIeYqJ7d56LCYbzQGNOtL,0.181,0.2,11,-14.907,0,0.0404,0.991,0.0246,0.0649,0.0499,156.332,Sia,,,,,,,,,,,,
4nDp4HOto7RL6t0Ja7fxoT,0.171,0.0566,7,-23.233,0,0.041,0.985,0.737,0.0884,0.0817,71.794,Sia,,,,,,,,,,,,
2MpsbN6roewSKnqJkdHwju,0.6759999999999999,0.6890000000000001,10,-3.694,1,0.109,0.0122,0,0.313,0.637,94.961,Chris Brown,,,,,,,,,,,,
7fNfAPzgGGJOuVUeV7nz34,0.362,0.7140000000000001,9,-3.07,0,0.0835,0.2689999999999999,0,0.21,0.309,67.4,Post Malone,,,,,,,,,,,,
1pN5ZEpWRoK5Et8KWf3DvC,0.314,0.951,7,-2.001,1,0.266,0.0913,0,0.226,0.517,80.553,John Legend,,,,,,,,,,,,
6p7YTkZTZYKALUjY3RBUhF,0.8170000000000001,0.583,2,-6.716,1,0.252,0.011,0,0.4639999999999999,0.292,130.02200000000002,Beyonce,,,,,,,,,,,,
1QgkHSEKOj5h7ovZAFY526,0.585,0.76,0,-4.729,1,0.335,0.0701,0,0.0865,0.6679999999999999,135.749,Justin Bieber,,,,,,,,,,,,
3xwm0faDUX5DQxvNVpawjB,0.5479999999999999,0.8759999999999999,0,-4.834,0,0.11,0.0712,0.000142,0.322,0.366,128.062,John Legend,,,,,,,,,,,,
1NR5WbWl0t7igERR2yXAm0,0.74,0.789,11,-3.256,0,0.095,0.0104,1.29e-06,0.077,0.8390000000000001,104.991,Demi Lovato,,,,,,,,,,,,
5QbKGA6DwdQP611p4gXsAP,0.81,0.716,11,-5.638,0,0.0746,0.000131,0.866,0.0675,0.495,104.999,Demi Lovato,,,,,,,,,,,,
5maZxvRlStWiR7mtxdg9SW,0.807,0.638,11,-6.776,0,0.114,0.00692,0.000178,0.0885,0.78,104.984,Demi Lovato,,,,,,,,,,,,
5zM30enIRaExo0iW5TsMd2,0.6859999999999999,0.622,11,-7.019,0,0.0347,0.0693,3.9e-05,0.104,0.8220000000000001,94.027,Jennifer Lopez,,,,,,,,,,,,
3YtTswqxhvfosc1v3jBud3,0.759,0.6990000000000001,0,-5.745,0,0.0307,0.2019999999999999,0.000131,0.4429999999999999,0.907,92.96,Britney Spears,,,,,,,,,,,,
3045fb9YLKYjlRq8398U3G,0.7609999999999999,0.65,5,-6.865,0,0.0589,0.0368,0,0.086,0.932,164.09799999999996,Usher,,,,,,,,,,,,
6OlsgC6DrWWbGDOzMwULQX,0.695,0.945,10,-6.165,0,0.0418,0.00341,0.0727,0.103,0.84,125.013,Jennifer Lopez,,,,,,,,,,,,
0azC730Exh71aQlOt9Zj3y,0.63,0.928,9,-2.787,0,0.0331,0.1989999999999999,0.124,0.148,0.465,123.963,Rihanna,,,,,,,,,,,,
1meLrtnNaF0ycoIUNWArXF,0.618,0.722,10,-7.165,0,0.0676,0.00217,6.22e-05,0.087,0.352,130.006,Demi Lovato,,,,,,,,,,,,
3cKjNPHoB17NoJvWfZH4nj,0.55,0.624,5,-6.105,0,0.0423,0.17,0,0.144,0.138,123.835,Jennifer Lopez,,,,,,,,,,,,
79JXD0Avn3iqfbKBjbHdbR,0.369,0.422,0,-6.543,1,0.0347,0.802,1.31e-06,0.185,0.262,100.508,John Legend,,,,,,,,,,,,
67Nf4Nsr2Nm5CFfJgqwDb0,0.6709999999999999,0.742,10,-4.768,0,0.368,0.451,4.38e-06,0.1009999999999999,0.767,89.835,John Legend,,,,,,,,,,,,
4jBPWUAtvIbj7trXEg9QPJ,0.593,0.7829999999999999,0,-3.717,0,0.183,0.16,7.91e-05,0.0765,0.6,121.778,John Legend,,,,,,,,,,,,
37exBefsiwr3rmQ7xcQnEJ,0.5710000000000001,0.409,9,-7.111,1,0.109,0.7490000000000001,0,0.18,0.315,118.703,John Legend,,,,,,,,,,,,
6nxQdXa1uAL0rY72wPZu89,0.488,0.762,8,-3.842,1,0.0865,0.591,0,0.0763,0.7090000000000001,123.889,John Legend,,,,,,,,,,,,
2cY8x0jQ1wWEipUCouclsD,0.447,0.7809999999999999,9,-3.469,0,0.193,0.0564,0,0.204,0.74,144.53,John Legend,,,,,,,,,,,,
34JBZjGLUZonoqFjtbC31v,0.581,0.634,9,-4.537,1,0.0812,0.523,0,0.204,0.253,138.174,John Legend,,,,,,,,,,,,
3XzwvIUt2Qaa3zmQLxKx1G,0.417,0.565,7,-7.692,0,0.0493,0.895,9.58e-05,0.119,0.526,141.73,John Legend,,,,,,,,,,,,
0ThGqY75GjelH3G1QETuHH,0.542,0.861,3,-3.298,0,0.0958,0.3289999999999999,0,0.141,0.442,96.12,John Legend,,,,,,,,,,,,
