id,artist,latent_0,latent_1,latent_2,latent_3,latent_4
0XfuvxptNRVoEWp7SaneV8,Kelly Clarkson,-0.3837453,-0.20657045,0.1797559,0.22242942,0.60181504
4f2aGfZngFF8lQ5pgw9xPV,Kelly Clarkson,0.23810504,-0.6777137,0.4999344,0.007816256,-0.5658382
4V1CkliK51CC4yrqBtFfgs,Kelly Clarkson,-1.3879888,0.27223778,0.096765675,-1.7557906,-0.05790528
7sbJNaGVPJJHVLMQVlXAzd,Kelly Clarkson,-0.06909305,1.7707804,-0.6110384,-0.90808934,-1.8730892
76s0yDfINBdTdiykbpERjz,Kelly Clarkson,0.18864317,1.3146927,1.2551762,1.7301484,-0.25793296
7ceIquYtiTYlgSSm7PqUf9,Kelly Clarkson,0.26225507,-0.4782469,-0.43651924,0.2269959,0.1861372
2Qy9mq0Mni21vCDonPTLLq,Kelly Clarkson,-0.18752202,1.051523,-0.46137872,-0.41391057,0.8472565
0Rds869nra2HPvOqX3x29J,Kelly Clarkson,0.9320451,-2.586138,1.1233438,2.0889933,-0.0027691098
4C39s84SSywoPCS5CFkR6E,Kelly Clarkson,0.012075446,-1.1061714,0.05321872,0.2225487,0.2787336
6LP3BiaxUPoCWVloD1eL2s,Kelly Clarkson,0.9040584,-0.14469592,1.3866138,-0.3402712,0.94799745
4xO2JaKHYncKDD32wlGZbd,Kelly Clarkson,-0.6704673,0.20979926,0.7702259,-0.88246745,-1.0694016
4H5KO0f104iczkwFGtSGCp,Kelly Clarkson,1.1459446,-0.6119514,0.60802525,-0.52363014,0.21310833
7iyEkOtE4RzSXKymu0MDA2,Kelly Clarkson,-0.77046806,-2.2888083,0.34091687,-0.4643833,-0.4346416
0Qu9XOgMc7WPwSq5w6Fe2j,Kelly Clarkson,-1.3092195,-0.13603812,-0.98609173,0.65560025,-0.9128067
1dDNz8h95Gsu0W4QdxVVln,Justin Timberlake,0.5402985,-1.986919,-0.029298637,0.91803914,-1.3785484
3G81fQKp3zRnw1mzLmjSKi,Kanye West,1.1088967,-1.1157987,1.8713727,-0.44071126,-0.30991027
4B2OBiujRa2RtJI1QSQZ0S,Justin Timberlake,-1.3758035,1.5898356,-0.30750147,0.64802724,0.3287467
3djbxMJ65WWum2tc2WVDN6,Justin Timberlake,0.9426662,0.66432136,-0.005684598,-0.05166482,-0.85357904
2U16VVN9XZmHXLyHBuzzoU,Adele,-1.1503752,0.32238054,-1.0775421,-0.16299571,0.39875987
0t2PJIJJWlXXyAHNATNwNB,Eminem,-0.3915227,-0.467122,-0.087444015,2.387587,-1.2791817
1u9JGgSgZUzhPdC13cTsKj,Beyonce,0.086447656,-1.8670512,0.04162313,-0.9698883,-0.17913906
1PyzBCGeF7cOtV6u7iNvNA,Drake,-0.17038906,0.439739,-0.79998076,0.6281568,1.2711277
3lorUmWUMAslJ12l2dBMi6,Drake,2.0035162,-1.1943849,1.4241935,0.69371116,-2.4579241
37SClbye7IOCdtYUdlAfnq,Drake,0.02890967,0.18471242,2.4332445,-0.30504036,0.89870965
552X4trltR09zplotHbbel,Drake,0.20832661,-0.59264094,-0.43422803,-0.8271212,0.2142841
6L0bHTV6hf9UL6uCezlJCC,Post Malone,-0.14646572,1.3081821,-0.1356006,-0.33006543,-0.8788236
0OkJEjqtoRWYfNpt1z3jWO,John Legend,0.7318126,1.0779601,0.44945097,-1.8788419,-0.38497788
0ZHsC8YoNPVSsLJy2WZMdV,Sia,0.8753558,0.47020236,-0.65039027,-1.7809979,-0.17538448
2zyR8giYxRwjKngmI8GTD3,Sia,0.18892485,-0.9899415,-0.53797656,0.81487495,-0.53351104
4MljR3I4OHNlB39BOdhvsf,Kanye West,-0.31978628,-0.6722077,0.39195177,1.1171637,0.2536251
7xViZs9g3vi1ITx1RjRr0a,Usher,1.2503098,-0.080613956,0.7857524,-0.09489131,1.2081641
2QsZVnbWVSjKMXK6K3uRBL,Usher,1.5160656,0.7690981,-0.18026872,0.8788966,-0.6998296
1NCSa6QvClPVe7KqsqjnMn,Usher,-0.3797135,-0.60432756,0.967254,-2.0370746,-0.15124652
3rYil4c9oKuTVUBquB1izZ,Usher,-0.38579574,-1.5524439,0.74532056,0.48379928,0.15244764
7J41dYQolQJEtj3UmKLu5r,Usher,-0.25937906,1.0887625,-0.39502117,0.96180385,-0.07267165
2PSIKR8QBagtU9yVdGqbY9,Usher,1.3395219,1.5368546,0.7892964,-0.20533325,-0.8755485
0CBh4pQtYpm6vzqnUZKDsg,Usher,1.0364136,-1.5664893,-0.04177955,-0.93567586,0.23145817
5PCJldueshnwqQVjS16543,Usher,2.0751317,-0.05282853,-1.107614,0.050408836,-1.1008073
7i18nLcndculH8hpc7PnZ7,Usher,0.8982952,-0.91430384,-0.8880596,0.19594282,0.6213001
2pvpgsrLLPrADZpbngZbt6,Usher,-0.3932124,-0.95188653,0.97591054,-1.8956971,-0.39781702
1JQJxZ8qnkltxt7rU60Wa6,Usher,1.1098335,-0.29057825,-0.6851098,0.29113182,1.7615876
2gfpyDt6g0OQNWJqFm3bHB,Usher,0.7822004,0.287918,-0.16062921,-1.0594189,-1.7363894
0UaTXy2I8q2BxRPGmFwAoY,Usher,0.2517267,0.5655847,1.0249208,0.8768248,0.19955634
3KkxYjVDCdiLkJ2ETnrhr2,Usher,-0.027948264,-0.52924204,1.3939219,-0.17045793,-0.8011176
1JWd374FLuXj4ajrrwbkES,Usher,1.307429,0.9123289,1.1639465,1.6452107,1.5671283
78yeBO2dRjNrG8QKxtrUKe,Drake,1.3342997,-1.4737272,0.55960804,-0.68311113,1.6569668
7udo4dOBJeZEEPq8qq1646,Drake,-0.22939791,0.54722834,-0.5152071,-0.87045085,-1.1275439
2Qd5fAcEqHWRp1EWi5zoaw,Drake,-0.5554385,-0.65985006,-0.026751025,-0.5340975,-0.49585265
3meOFjIKGSwTAjfByLL7Mf,Drake,-0.23328426,0.4230076,1.554163,-0.344548,-1.2493998
3yrzoAPUJpmYIgfCq2VP0x,Drake,0.79882693,-0.16406682,-1.5267723,0.3642368,0.7792825
6stGistBqcTj3ZpKq8aMZT,Drake,1.2444165,-1.2153873,-0.43987665,-0.27868673,-1.3741673
04MdojgLB03Ct5i8KyGwbU,Drake,-0.5032331,-1.0592257,0.23635344,0.10066769,1.1772262
40g4gfKehGKEZXvhwZKlWa,Drake,1.7358577,-0.21311054,-0.13764127,-1.6901451,0.94986266
76DvOPLBsAXSoRJkA6D4y2,Drake,0.35605267,-0.22997361,-0.4292391,-0.6843508,0.8881379
0GhM0VDSJLxo1po5DosNiK,Drake,-0.76153547,-0.23464896,-0.90549684,-0.032060847,1.0877596
2MAyGB3UgAbbT1Fjc7b7aA,Beyonce,0.57879335,0.3225488,1.4163889,-0.7079993,-0.23117717
6fmeXejj4CNkAQ78yao7oE,Beyonce,-2.2579155,-0.81852525,-0.39564255,1.851402,-0.26995564
7hrrhtzmyTcULmNlYlcxJO,Beyonce,-0.33907998,-0.355994,0.78893936,-0.6887571,-0.602397
6V1nOgkrGmr6Wx1x4RQ6Bc,Beyonce,0.78750944,0.6634909,-0.9468448,-0.96337223,0.71034
63THThIOBNIl93zs8JuAfk,Beyonce,0.50412405,-0.06435864,0.5041982,0.9872447,-0.33964145
5UhR5ud9gS6n0PgzsjZmQd,Beyonce,-0.795257,-1.8390286,-1.222734,-1.4640921,0.4115636
3IAyQMTYOsspp9p1htFSak,Beyonce,-0.12830457,-0.94920254,-0.57263607,0.8203754,0.5354544
5fJZwKCPUicgfqkmh1R8ES,Beyonce,-0.57717776,1.4624774,0.37042934,0.8569531,1.1835055
1G7DcLzPnopdZjLkev0K4e,Beyonce,-0.21809973,2.3758674,-0.6332257,-0.33121926,0.6309731
7zt3bDTgxn03ZfV9xHqOs5,Beyonce,0.5309378,-2.076422,1.3820821,1.2634342,0.23530667
2RWxrpsFshOBFwRBRstUlQ,Beyonce,-0.32786518,0.20523976,-2.2035968,0.43352824,-0.4669
77gJJRBPXayT0IfxOW1aHi,Drake,-0.37418887,-0.5197565,-1.236076,0.22224793,0.41410923
1VzHxyWDcs5o9SdnYLh7CE,Drake,1.7020634,0.75971955,-0.4522344,0.1576169,-0.19243892
2PgMZ7bTKe3OBgHKbjYn2R,Drake,-0.3221629,0.43524835,1.2464269,-0.07873164,-1.0840076
355AOdwSEsTNwRtIGVwH7C,Drake,0.46425617,-0.59004205,-0.4264225,-0.22127576,-0.8350861
75uGjyRfevb3LxsrpiDZK7,Drake,0.42780566,-0.5544894,-0.15759239,-1.3225234,-2.1058035
0yiKQHRGC1Fy61C783IMhK,Drake,0.32166433,-0.508972,1.3952479,-0.23070596,-0.17232224
4I8VuiQvipBwvx0BHDUdhb,Drake,-1.244618,-0.78520465,1.6853611,0.28697994,0.42819217
0wL9CDiDzLa5etUVkrVvUx,Drake,0.17206658,1.0746168,-2.4229295,-1.4849854,-1.1997045
2FuVcWZDhSOROlPig0vZSG,Drake,-0.999743,-1.1058623,-1.0943047,-0.6356345,-0.9666308
5bSTfNox9emCb7oV1eXU8z,Drake,-0.71097106,-0.303541,1.3406367,-0.6868013,-2.1526196
2ZVwjCwdS8Fn3lku2mqX2O,Drake,0.052595623,-1.4313492,2.2104805,-0.52547234,-0.6618275
1G9UeLfUy0rrLrfu8AW9In,Drake,2.0045285,-1.3303213,1.1582989,-1.1718527,0.67997265
6Rym3syjI9ZjTzdBFupks6,Drake,0.27816668,-0.4307312,1.8348546,0.8051237,-0.6057582
0385HqYimoTQaHZP17KwG1,Rihanna,-0.16446693,0.4608472,-0.30103144,-2.231479,1.121967
6VObnIkLVruX4UVyxWhlqm,Adele,-0.18302125,-0.0996653,2.8820388,0.9046376,-0.7787076
6xmfLN1386DVM7OtAF1et1,Beyonce,0.06178129,-0.36264578,-0.51826084,-0.36224225,0.42290205
2kEKjn1NCOpv1dC3rEtxbr,Adele,0.06298433,0.15715368,0.04253979,0.5133703,0.09350704
5Iou7Rqg6u7MpKAa3Lna9S,Beyonce,0.29537702,-0.6413664,1.4974135,1.5147107,-0.16784993
5K2KULsCmTqvvV8Lz0cegk,Beyonce,-0.4719286,-0.76044995,0.4803367,2.2819421,0.3991178
6OoZMY1vNcYmqqzdWLRKdo,Beyonce,-0.17706777,1.4354126,-0.1598142,0.4162996,0.16334106
3WQVqWBuZ5eEviHYrJa3eC,Beyonce,-0.42991936,-1.579129,0.8247706,2.9026701,0.3759662
7Hz87DF2VCuSVS2iO1z0Nr,Beyonce,1.6944585,0.19542974,-0.024690889,-0.3412151,-0.8825802
10OaEuICuFoKLq48NoMblA,Beyonce,1.1358651,0.17071252,-0.8722793,0.8313902,1.505555
2NTp1e0sRMHiw368rfCGvE,Beyonce,0.047338933,-0.54562545,0.9043803,-1.4695313,0.4679294
0QRxJvOohS8yiGC1n98uFM,Beyonce,-0.25679785,0.01663854,1.7947891,-0.30649114,0.061501697
6oHexA34fw1WfswjIEA1hd,Beyonce,0.28153795,0.78672427,-0.6513655,-0.8764416,-1.3915299
6pLlQE4Ypn9zQBCe16UskF,Beyonce,-2.2899013,0.6218781,0.2082876,0.52108544,-2.5223665
1GWk2MHsycvbyOFaWFiOMk,Beyonce,-1.3257418,0.085944846,-0.8948221,-0.22336517,0.3511062
6YyMbzAUPJLaGcldbEKmXB,Beyonce,-1.5943998,-0.3783915,0.808376,-0.7207369,-0.3792211
5yZEkyUXbyFCHzrQTH5Ssw,Beyonce,-0.37319165,1.1961223,0.52510697,-1.0645137,0.21454456
76raxY6tmyR6mi9xcWCFk7,Beyonce,-1.0793029,0.75033325,0.50462055,1.5878513,-0.43853807
4LzdggfUuKAK5zypoKnueZ,Beyonce,-0.29793876,-1.1556519,-0.7983459,0.2082255,-2.0840313
7eOG24Nx7j4nI3f9nOZTOi,Beyonce,1.0830595,-0.82732606,1.298689,0.5546599,-0.06433125
6ma6Oe9PrzJsckdCebJoFM,Beyonce,0.36028263,-1.7723877,-0.87687105,1.1011366,-0.32626
6GuC3CHgZ9ieTQ97kanZdO,Beyonce,1.3966674,1.622914,-0.9722487,0.56499994,0.050718047
09B7V52vjEWVsSr5f1OfoL,Beyonce,0.43625036,0.41918647,-0.5161235,-0.864846,-1.3694553
4SOMdd14MtsvtfzsYtmqcR,Beyonce,-1.4675406,-1.4781361,-1.7880819,0.41156211,2.2069538
3oDyaLtPpORasVR7atUHIa,Beyonce,0.4815637,-2.159148,0.21154319,0.8640738,0.80688775
2NbffhNltorifsuY5doB1l,Beyonce,0.0885362,-1.4043157,0.8482982,-0.4152247,-0.7968026
62vR9bMq3tP0lfyrMtpujE,Beyonce,-0.8354515,-0.6646119,-1.524182,-0.29823813,1.297358
1XTQkWboabpxxyR7iMKsEJ,Beyonce,1.8012183,-0.8169425,2.1106322,0.13456908,0.8420447
6UjGaeKbCidE98bpLgwIym,Beyonce,0.45413193,-1.6779573,1.4528927,-1.0904226,0.25195712
2iGIBnofyVatf7cjtyIGlI,Beyonce,-0.08152362,-0.4812631,-0.07419107,-1.1786706,0.4070483
06iMNM7Q9kX93yBKXb7K8H,Beyonce,-1.8227121,0.83697337,-1.5229903,1.5743015,-0.6307664
6u0WV2PHrzRjLO8BtRpme7,Beyonce,-0.94215804,-1.7493901,-1.4323975,2.082984,0.079028696
7oGFmPGaF5txE4cjL4HyR4,Beyonce,-1.9902956,-0.20498739,-0.46494147,-0.5005844,0.050577972
2k0mXTwotQpZKIOIhGwekv,Beyonce,0.5518382,1.8552397,-0.63823473,1.4899368,-0.250286
632ikkYPSHSHA5udZeuKvk,Beyonce,1.4428588,0.26466954,-1.9384218,-0.7526695,0.4327752
7Id9WVdUZXIK1jchXxvRH3,Beyonce,-1.144533,0.85561836,0.6533326,-2.4502637,-1.2889547
5IIK4FDTsmQwkNqVuKJgi7,Beyonce,0.50788826,1.365403,-0.2787728,0.03090202,-0.27118433
6Ssx5QXWAsjruGKCQwf9Jp,Beyonce,-0.87069124,-1.3489236,-0.26419166,-0.102077514,0.5224455
716IzgeD9yjfCiZuG9aG4i,Beyonce,1.0126652,0.9205675,-0.996725,-1.4543754,-0.61658573
1q0xjWLQOnAbfQa3XzhyYc,Beyonce,0.5784543,-0.7043976,1.1667442,1.562385,0.07412067
2PEtWLQmzJuGzQFkkZIdP3,Beyonce,0.1673636,-0.7450499,1.3909837,0.56692475,0.2516686
7Bd6JQ2Evmeuw4cPYUtcEz,Beyonce,-0.3721693,-1.3249894,0.557583,-0.84200996,-0.88199407
071lw34NhXIV26mskQZ4MB,Beyonce,0.022156533,-0.32696488,0.86514497,-1.575685,0.5944241
7uro2suZC8IiPIcTSiqhRQ,Beyonce,-1.1836252,0.15273216,0.37668565,0.6314092,-0.355258
7idYtPogV73zodBoWqvxkf,Beyonce,1.5409256,0.73100346,-1.5996082,-0.8330299,0.018561494
74ADo1aVXYrzDDwwNcENns,Beyonce,0.14108597,-1.960762,0.29582068,0.9612985,-0.13766165
7LikBkHerFGZ58QHVOKp1t,Beyonce,-0.9589671,-1.2955006,2.2925007,-0.0933974,-1.1973687
4M0zSSz4blcDv8g4apuVfJ,Beyonce,0.6014615,0.4977888,0.38786057,2.1655147,1.5516086
6bPGkmE3Y9LBHzbtcO9ULG,Kelly Clarkson,-1.5825531,-0.5778231,-0.81534404,1.5229526,-1.2712864
3mVYtcC97fKDM6kmF1pEGM,Kelly Clarkson,0.33767805,1.8559703,-0.42087507,-1.0409044,-0.2730481
2NQ1RjEI9rlLa5m9OOpNzL,Kelly Clarkson,0.060871843,-0.38866544,0.3892101,-1.8693999,0.06338425
2U6tIeGZC2IbGhf6frTJLE,Kelly Clarkson,0.23499636,1.0728639,1.4226086,-1.5788957,-0.64358926
4tf8WtcHOsv070traGNdrt,Kelly Clarkson,-1.6470757,-1.7852856,-0.73375976,-0.20984484,0.5230828
2xTW7W4mCNJtYgYXfK8eCv,Kelly Clarkson,0.891401,1.3656889,-0.59665287,-1.653669,0.4948926
1808HJ1bN6AFdP2nn5g4Up,Beyonce,-0.00019411405,0.3409911,-0.7359001,0.023732565,0.7555002
71p7KOWeyhZ6LPKYbmCWS8,Beyonce,-0.082359314,0.7201435,1.4558012,0.05097541,-1.1939796
70obdDWckgwWvBYhVxUeXd,Beyonce,-0.75822407,0.8470346,1.7825332,-0.4006939,-0.5959254
1YRqcHp1bIw3ca3KiKxQqY,Beyonce,1.1885895,-0.27150518,0.051828295,1.1796793,1.0032055
43JAvDNh6jJz1v3wKYctRh,Beyonce,-0.5814445,-1.2120922,0.040896527,-0.8959953,-0.6626221
0TDZcR1kVgAD8hyETYhmsF,Beyonce,-1.2667803,0.60823196,-2.4548268,-0.84204876,1.3862139
2wKyXv7LtoSuRMfNYogE0g,Beyonce,0.94002694,-0.32568648,-0.2788942,-1.0692334,1.2621313
6ymkw7MT4qOCDQrQwdcoQ5,Beyonce,-0.91758245,-0.30811676,0.9643587,-1.8255298,-0.39658883
0HmFFaG84wWgKNDQHYwJ2M,Beyonce,-0.71617126,-0.2866334,-2.607067,-1.2130047,-1.72571
3b9ICSE1TPzWukb2A5gft7,Beyonce,-0.24603494,-0.24363121,1.3189758,-0.7368542,-1.3833379
1FUxYM0jRenOcTHxIm6D0K,Beyonce,1.7915255,-1.2252607,-0.5347606,1.0705619,1.1394898
0FbAHgYGsdshouLbMZLgu5,Beyonce,1.7666872,-0.52079296,-0.31919533,-1.0052078,-0.053010825
0TgI3A16uLtzA83HLNFEbB,Beyonce,0.2672336,-0.7139464,0.04911012,1.2116612,-0.55116504
0SAimuqsUi5hLRR6azzkXB,Beyonce,-1.0497434,1.2458644,-0.88998055,1.4213197,-0.2712992
4VH3pEo6E9Qya7jTVu5f7c,Beyonce,1.9443783,0.13841046,0.8527469,-0.72607785,0.48616433
67PvamcdGCmJspoBrdBY9P,Beyonce,0.6367641,2.2724478,0.8582791,0.6467711,-2.678923
7ejetzjGjeUEkPPpntCeEw,Beyonce,0.9605539,0.6615734,-0.91883045,-0.5145848,0.1763964
4tRvYlp3fVxiRitQ4xplif,Beyonce,1.3865275,-0.51570016,-0.47171944,-0.11956483,0.0784428
4W2rLGQroAnAgAgZKlAgmB,Beyonce,0.85543185,0.08263355,1.3415786,-1.3643703,0.27825597
2ouYsmTeWcG9leAmG99xV4,Beyonce,0.632781,-0.8011862,-0.30249354,0.8347165,0.29522243
4rOF3QLIHcKYQ101stNbM8,Beyonce,-0.6131691,-0.124670014,0.86701965,-0.02718366,-0.9947326
2JcO4xaahH269esriBLA1r,Beyonce,-1.6551782,-0.046726845,-0.8777692,1.3664371,0.7695553
0LBqyyCQ0Z1u1Ddxdw14wT,Beyonce,2.1037598,1.4743179,0.1451532,-0.42681283,2.8048096
4D8UordvwaW1bt5obglIFE,Beyonce,-1.3219577,0.36777753,1.633541,-0.32810295,-0.5576341
0E4o64PXN4pg7AtnCmXT6B,Beyonce,0.76847917,-0.10177251,-0.23087426,0.14801455,0.020156188
1EYhEio5UVSDQti192HoTl,Beyonce,0.65846056,-2.2573967,-1.1783297,-0.560453,1.354266
0m1xMi1lEq2N6XAN10d9dW,Beyonce,0.031553753,-0.10438331,0.9269662,-0.16471939,2.9059157
3EZ2xcVqfa0YEGRDkX6Ah2,Beyonce,0.55753917,1.89324,0.8546686,-0.7169734,-0.38025895
2QWIivRKEhLlYR5gi4E4Tt,Beyonce,-1.3338491,-0.9184508,-0.44833875,1.3478452,0.5943053
5FmDzfUxfePzVeb7hQOU7c,Beyonce,-0.047049187,0.044655517,-0.9096222,-0.17357218,-0.45149323
0aWN6n9tFoX7QDmvmAr9h6,Beyonce,0.7127771,-0.048177354,-1.3993777,-0.9269999,0.86469275
3cTqm0BitUcKYKCbcsK0Ki,Beyonce,1.455769,-1.406398,-1.1365676,-1.0286149,-0.3390738
4UMcoAJgogldqeuNvv3XP4,Beyonce,-0.86733186,-1.2508787,-1.4744593,-1.023223,-0.39452678
3lmai1ir3A03xsmRmBc1nb,Beyonce,0.58028954,0.20421657,-0.5083151,1.6059144,0.8686842
0Xtbh78vsVr8y6IVC57u8p,Beyonce,0.50717795,-0.29727316,0.029004369,-2.3846173,1.1604183
4GojRpCKRLcC2X5vBXZQDL,Beyonce,-0.2791754,1.7054569,-0.26109782,0.12963372,-0.46338397
519fQE8TM5NsSkZyd286Md,Beyonce,-0.017938983,1.836671,-0.7108265,-0.69881666,-0.36134094
49UJCz1FoM1ARnNwuy1Z6M,Beyonce,-1.3496697,-0.2023325,-1.3471165,0.5537559,1.1537904
3FUXVbi9ugVUqJ3rPrfd2G,Beyonce,0.6557617,0.51566064,0.5695792,-0.3616142,0.6765181
5zNzuy6GmdqkKttxT4CXRb,Beyonce,-0.27368942,2.5475974,-0.6253797,0.08967718,0.5069288
0Jv9kxj0dsWSiU6niHXzCU,Chris Brown,-0.222927,-0.9316173,0.33248466,1.8395796,-1.9334427
70DGLRJWYzfMxq5ikT077O,Usher,-0.36662704,-1.191114,-0.40269548,-1.3352017,0.8619967
464wI4xX5hw6CbuE0j2GSJ,Jennifer Lopez,-0.48554617,-0.35922927,1.228757,2.252658,0.3348799
5YrMJScQHZR6624DNnyp5p,Shakira,-0.75733054,-0.49177966,-0.68544155,0.5034118,-0.2585208
1u8hPl2tPFAi4ArBKxwBPS,Britney Spears,1.1181445,-0.9031236,-1.6955622,-0.62267965,0.20748256
0nUGa8WQpQqg2vzJUprEo5,Britney Spears,-1.4257017,0.28258276,-0.25433332,0.15925518,-1.5084571
1Pk4BGCEwlTKgDhKNZUbRg,Britney Spears,1.192352,-0.95125663,-0.48067644,-0.40558645,0.19821797
1Jp3egueDGwbrgylNPws6F,Britney Spears,-0.2128405,-0.62621427,-1.1089987,-0.2798029,0.045767374
6yyZu4GqZ4u1WUY9EHy6Wj,Britney Spears,0.9775614,-0.31356674,-1.7604395,0.9843399,-0.44589552
3ZLnlVXe06mavQFjD4PBR3,Britney Spears,0.07142266,0.8938603,1.4445237,0.8820461,-0.048104875
29MOQfRQS4b7ptGsbbSRVi,Britney Spears,0.910327,-0.76567644,0.7348021,-0.21428323,1.2184476
2i9q8CteBmpslOJeQdMGqA,Britney Spears,1.2160665,-1.6670823,1.9590417,0.8499674,1.029226
2UalvsKqlhHShfzYTV2LkT,Britney Spears,-0.30331832,-0.5711435,-0.034344412,0.18883403,-0.6476882
2E8MXBzwmLJPXzhqoziRRe,Britney Spears,-0.38336664,-0.39724764,-0.08914667,-1.3331879,-0.8748802
3e1UBmb9i92xeCjwukljSc,Britney Spears,0.19556116,1.85878,-0.29005304,-2.6228294,0.8384494
3edcgP9BqXAwdyhblIiASA,Britney Spears,0.26528826,-0.19381858,0.5827707,-2.1648438,-1.2433398
31fsj6wSyLkOGVWDsJAsAF,Britney Spears,-0.5076287,-0.94942975,-0.94963235,-0.6667257,0.7746397
1SEzEo04ivkvN8x6rppuwD,Britney Spears,1.3569984,0.6694375,-2.1416667,-0.7642177,-1.3659829
5hj8bVmhltSOVIXY9HNFi8,Britney Spears,0.24139278,0.37554428,0.5048311,-0.6299613,0.4655871
7AzuAVNOs7yg0BozFJF09p,Britney Spears,0.65697587,0.18342456,0.92944616,-0.53843254,1.1034654
4j5YzAphVCaOIgEWsenWlx,Britney Spears,1.3348199,1.1494292,0.03858466,2.940871,-1.023489
3JyhzOBrTyTXHSAFRu0wKV,Britney Spears,3.0158105,-0.10646865,1.2525141,0.49425882,-0.8225861
2ssO8vh0AzVr5zxumbSO7G,Britney Spears,-0.41255534,-0.16894592,-1.588948,-0.91816735,-0.6934104
36b687iXNP8g84ulUXmPA7,Britney Spears,1.680907,-1.5615579,-1.2105764,-1.155747,-0.3474303
0wV7keqEEpeYToGO2cijjj,Britney Spears,0.46625867,0.60562116,-1.243783,-1.7304729,-1.5250542
00Q6qviIuEgjVhjh2R4HBb,Britney Spears,1.2952543,-1.0191064,0.46066672,0.6299651,0.15400665
1vCOhpQ3kRbs0iKbjlDv8e,Britney Spears,-0.32959065,0.96437746,0.14586964,1.2216204,0.074975625
1T2u4dm1yH2nVCkTe326CV,Britney Spears,1.105763,-0.3075773,-0.38121802,0.4732505,-0.6785663
5tcJIEt8ECEtFtBdysOu4f,Britney Spears,0.7967414,-0.17568234,0.4502481,0.9514678,1.2513041
2dQZYgG9RQTrECFhLVlFbz,Britney Spears,1.1906049,2.7301915,0.682533,0.35199535,0.14717412
4DZpzJhrt8SG22hsyruUB1,Britney Spears,0.22016689,1.08451,-1.1036752,-0.59610945,1.7475411
1Fv0o4HnRqDmphmJULLdSb,Britney Spears,-0.5348754,-0.10297091,-0.15742262,-0.22662288,1.5248033
1nRbr4kIl9BrK5xYKPkU6i,Britney Spears,0.66128284,-0.15702511,-1.4831904,2.0840766,0.012305182
7uKS0QLbGuBe8wGRpsDmOW,Britney Spears,0.47015423,2.5513225,-1.2718307,0.9542308,1.246562
0qG6Zv5qJuYrUKoG7R1cGO,Britney Spears,-0.6516315,0.64811015,0.062277824,-0.41613585,-1.1398854
1T5oT8NkVck33WsPnij3nc,Britney Spears,0.6656547,-0.5995166,1.2797651,1.2342434,0.34343874
49yg2ozOA7w1N7gaAwk819,Britney Spears,-1.8422028,0.70518976,-0.452663,-1.0789452,0.52624905
5RxAbygScfUmwFPmkK1Qwn,Britney Spears,-1.1224086,-1.3847284,0.88809454,-1.7541618,1.69311
3elBjSErd6ihdDzaQGq8P4,Britney Spears,0.22678576,-1.9551307,-1.7754474,-0.38812202,-0.5648396
22VVNOHBexxt3YhVd1gCLT,Britney Spears,-0.36074957,1.4736317,0.5623681,2.6834908,-1.2111106
0ND9OoUcA31sDqP4x7vzSa,Britney Spears,-0.1483101,0.5205685,0.425041,0.8786541,-0.5755925
2AzVOt4a4RiHxNWMoDWmcX,Britney Spears,-0.38838035,0.27259305,0.04246825,-0.41392285,0.06772253
6qiLPEf37uAJngZFVtn4Ms,Britney Spears,0.42621619,0.14747918,0.96805316,0.043407194,2.547753
5r9vzk240r72zdW58bgimx,Britney Spears,-0.017043708,-1.2808517,0.50666225,-0.7819519,-0.45441392
7iGn4qsvJE9E9P4n9ehn2R,Britney Spears,-0.050691307,1.2888999,-0.40605265,-1.2720288,-0.24936947
6xeAwFaEmb1UHGvYXliWSf,Britney Spears,-1.3551869,0.26114136,-0.45602652,0.29557562,-0.7607536
4lgAvtvINOuhD6jhaJej4W,Britney Spears,-0.25608873,0.852805,-0.89303243,-0.9996675,-0.75624794
0I5dWt6EF2xPRYQzfRFUcp,Britney Spears,-0.4162051,-1.5930504,-0.8050406,-0.43269324,-0.6198875
6tsJ5RL6CKwCUVsBZVjxPC,Britney Spears,1.3600163,-0.466255,0.7920268,1.0578793,-0.22104675
5vUUCGpah7JcmCi8gmhKFG,Britney Spears,1.7159377,1.8027123,0.5471106,0.6927753,1.4685831
0tNvC8gAjm8zzKhu2Nf37c,Britney Spears,1.0276837,0.33080798,-0.64651066,0.83193505,-1.7243457
0FxTKyVEyKkqsME9kWv6jp,Kanye West,-0.36585313,-0.22266565,0.61199456,0.64987195,-0.022604933
1L3NV7VrCiuE8C5QlhdeQL,Justin Timberlake,0.5994728,0.8095475,0.9130238,1.2742047,-1.4984351
0SvsOO8992w3MwkeghS7We,Chris Brown,-1.056183,-0.76993555,1.7477523,-0.1926228,0.5501059
46Bm6sh2zZRXdBON5QIzIu,Chris Brown,-0.010066488,-0.87217283,1.6153688,-0.48183662,-0.44635224
0k6DnZMLoEUH8NGD5zh2SE,Chris Brown,-1.30654,0.89501524,2.1871288,-0.7393572,-0.684416
6dRVOzSxLqRdqUjc9mctGg,Chris Brown,-0.2521586,-0.19657841,0.63419336,-1.2531011,1.2816242
66PijCtKX3GMQ6huKb1M0q,Chris Brown,1.8783789,0.08781633,0.39485323,-1.1911725,1.0248147
7wT9MGMmMO9IcOjiE9u5Fg,Chris Brown,-0.17734465,-1.8198495,1.6497161,1.0561951,0.4090781
